gratio,rhorx,rhory,rhohx,rhohy,rhoratio,sgrain,ortho,ExecTime
2.56,8,28,70,10,0.5,128,16,3.03054
2.56,8,28,70,10,0.5,128,32,2.53426
2.56,8,28,70,10,1,32,16,1.71442
2.56,8,28,70,10,1,32,32,1.78863
2.56,8,28,70,10,1,64,16,1.84217
2.56,8,28,70,10,1,64,32,1.88142
2.56,8,28,70,10,1,128,16,2.95096
2.56,8,28,70,10,1,128,32,2.45545
2.56,8,28,70,10,2,32,16,1.71245
2.56,8,28,70,10,2,32,32,1.70068
2.56,8,28,70,10,2,64,16,1.76943
2.56,8,28,70,10,2,64,32,1.83739
2.56,8,28,70,10,2,128,16,2.8883
2.56,8,28,70,10,2,128,32,2.36472
2.56,8,28,70,20,0.5,32,16,1.99377
2.56,8,28,70,20,0.5,32,32,2.00492
2.56,8,28,70,20,0.5,64,16,2.06874
2.56,8,28,70,20,0.5,64,32,2.14576
2.56,8,28,70,20,0.5,128,16,3.17295
2.56,8,28,70,20,0.5,128,32,2.6923
2.56,8,28,70,20,1,32,16,1.85397
2.56,8,28,70,20,1,32,32,1.89761
2.56,8,28,70,20,1,64,16,1.99576
2.56,8,28,70,20,1,64,32,2.03187
2.56,8,28,70,20,1,128,16,3.03934
2.56,8,28,70,20,1,128,32,2.59175
2.56,8,28,70,20,2,32,16,1.82868
2.56,8,28,70,20,2,32,32,1.86208
2.56,8,28,70,20,2,64,16,1.9466
2.56,8,28,70,20,2,64,32,1.98286
2.56,8,28,70,20,2,128,16,3.05034
2.56,8,28,70,20,2,128,32,2.53213
2.56,8,28,70,35,0.5,32,16,2.48036
2.56,8,28,70,35,0.5,32,32,2.54507
2.56,8,28,70,35,0.5,64,16,2.62722
2.56,8,28,70,35,0.5,64,32,2.65954
2.56,8,28,70,35,0.5,128,16,3.66597
2.56,8,28,70,35,0.5,128,32,3.16188
2.56,8,28,70,35,1,32,16,2.59731
2.56,8,28,70,35,1,32,32,2.62988
2.56,8,28,70,35,1,64,16,2.71575
2.56,8,28,70,35,1,64,32,2.73051
2.56,8,28,70,35,1,128,16,3.78336
2.56,8,28,70,35,1,128,32,3.28577
2.56,8,28,70,35,2,32,16,2.59463
2.56,8,28,70,35,2,32,32,2.66515
2.56,8,28,70,35,2,64,16,2.71608
2.56,8,28,70,35,2,64,32,2.74999
2.56,8,28,70,35,2,128,16,3.80058
2.56,8,28,70,35,2,128,32,3.30567
2.56,8,28,70,70,0.5,32,16,2.72707
2.56,8,28,70,70,0.5,32,32,2.74423
2.56,8,28,70,70,0.5,64,16,2.79066
2.56,8,28,70,70,0.5,64,32,2.85334
2.56,8,28,70,70,0.5,128,16,3.84392
2.56,8,28,70,70,0.5,128,32,3.39662
2.56,8,28,70,70,1,32,16,3.22451
2.56,8,28,70,70,1,32,32,3.22409
2.56,8,28,70,70,1,64,16,3.24904
2.56,8,28,70,70,1,64,32,3.31253
2.56,8,28,70,70,1,128,16,4.20887
2.56,8,28,70,70,1,128,32,3.86969
2.56,8,28,70,70,2,32,16,3.25142
2.56,8,28,70,70,2,32,32,3.25425
2.56,8,28,70,70,2,64,16,3.3508
2.56,8,28,70,70,2,64,32,3.37754
2.56,8,28,70,70,2,128,16,4.37814
2.56,8,28,70,70,2,128,32,3.94467
2.56,8,56,10,10,0.5,32,16,1.96209
2.56,8,56,10,10,0.5,32,32,2.08477
2.56,8,56,10,10,0.5,64,16,2.11676
2.56,8,56,10,10,0.5,64,32,2.14477
2.56,8,56,10,10,0.5,128,16,3.18289
2.56,8,56,10,10,0.5,128,32,2.74385
2.56,8,56,10,10,1,32,16,1.97376
2.56,8,56,10,10,1,32,32,2.01164
2.56,8,56,10,10,1,64,16,2.13263
2.56,8,56,10,10,1,64,32,2.0981
2.56,8,56,10,10,1,128,16,3.17281
2.56,8,56,10,10,1,128,32,2.67286
2.56,8,56,10,10,2,32,16,1.90135
2.56,8,56,10,10,2,32,32,1.95076
2.56,8,56,10,10,2,64,16,2.05516
2.56,8,56,10,10,2,64,32,2.03958
2.56,8,56,10,10,2,128,16,3.17624
2.56,8,56,10,10,2,128,32,2.679
2.56,8,56,10,20,0.5,32,16,1.95421
2.56,8,56,10,20,0.5,32,32,2.00548
2.56,8,56,10,20,0.5,64,16,2.09803
2.56,8,56,10,20,0.5,64,32,2.10869
2.56,8,56,10,20,0.5,128,16,3.12493
2.56,8,56,10,20,0.5,128,32,2.65109
2.56,8,56,10,20,1,32,16,1.99424
2.56,8,56,10,20,1,32,32,2.07307
2.56,8,56,10,20,1,64,16,2.08927
2.56,8,56,10,20,1,64,32,2.07078
2.56,8,56,10,20,1,128,16,3.20452
2.56,8,56,10,20,1,128,32,2.66471
2.56,8,56,10,20,2,32,16,1.9642
2.56,8,56,10,20,2,32,32,1.98424
2.56,8,56,10,20,2,64,16,2.02094
2.56,8,56,10,20,2,64,32,2.05714
2.56,8,56,10,20,2,128,16,3.13762
2.56,8,56,10,20,2,128,32,2.60024
2.56,8,56,10,35,0.5,32,16,1.92658
2.56,8,56,10,35,0.5,32,32,1.96925
2.56,8,56,10,35,0.5,64,16,2.06718
2.56,8,56,10,35,0.5,64,32,2.1075
2.56,8,56,10,35,0.5,128,16,3.14518
2.56,8,56,10,35,0.5,128,32,2.63397
2.56,8,56,10,35,1,32,16,1.93787
2.56,8,56,10,35,1,32,32,1.98612
2.56,8,56,10,35,1,64,16,2.04842
2.56,8,56,10,35,1,64,32,2.14239
2.56,8,56,10,35,1,128,16,3.10995
2.56,8,56,10,35,1,128,32,2.68493
2.56,8,56,10,35,2,32,16,1.92305
2.56,8,56,10,35,2,32,32,1.91079
2.56,8,56,10,35,2,64,16,2.06316
2.56,8,56,10,35,2,64,32,2.06282
2.56,8,56,10,35,2,128,16,3.12866
2.56,8,56,10,35,2,128,32,2.60576
2.56,8,56,10,70,0.5,32,16,1.9387
2.56,8,56,10,70,0.5,32,32,1.98774
2.56,8,56,10,70,0.5,64,16,2.15403
2.56,8,56,10,70,0.5,64,32,2.06902
2.56,8,56,10,70,0.5,128,16,3.19958
2.56,8,56,10,70,0.5,128,32,2.62731
2.56,8,56,10,70,1,32,16,1.95324
2.56,8,56,10,70,1,32,32,1.99567
2.56,8,56,10,70,1,64,16,2.10296
2.56,8,56,10,70,1,64,32,2.13961
2.56,8,56,10,70,1,128,16,3.14471
2.56,8,56,10,70,1,128,32,2.62664
2.56,8,56,10,70,2,32,16,1.96312
2.56,8,56,10,70,2,32,32,1.98787
2.56,8,56,10,70,2,64,16,2.09672
2.56,8,56,10,70,2,64,32,2.08629
2.56,8,56,10,70,2,128,16,3.14628
2.56,8,56,10,70,2,128,32,2.58582
2.56,8,56,20,10,0.5,32,16,1.99059
2.56,8,56,20,10,0.5,32,32,2.06488
2.56,8,56,20,10,0.5,64,16,2.05775
2.56,8,56,20,10,0.5,64,32,2.1375
2.56,8,56,20,10,0.5,128,16,3.13121
2.56,8,56,20,10,0.5,128,32,2.67495
2.56,8,56,20,10,1,32,16,1.95273
2.56,8,56,20,10,1,32,32,2.02606
2.56,8,56,20,10,1,64,16,2.06709
2.56,8,56,20,10,1,64,32,2.07948
2.56,8,56,20,10,1,128,16,3.22086
2.56,8,56,20,10,1,128,32,2.68511
2.56,8,56,20,10,2,32,16,1.95793
2.56,8,56,20,10,2,32,32,2.01475
2.56,8,56,20,10,2,64,16,2.04233
2.56,8,56,20,10,2,64,32,2.08291
2.56,8,56,20,10,2,128,16,3.12462
2.56,8,56,20,10,2,128,32,2.64122
2.56,8,56,20,20,0.5,32,16,1.92075
2.56,8,56,20,20,0.5,32,32,1.98996
2.56,8,56,20,20,0.5,64,16,2.05315
2.56,8,56,20,20,0.5,64,32,2.09055
2.56,8,56,20,20,0.5,128,16,3.10888
2.56,8,56,20,20,0.5,128,32,2.61962
2.56,8,56,20,20,1,32,16,1.92725
2.56,8,56,20,20,1,32,32,1.99231
2.56,8,56,20,20,1,64,16,2.04492
2.56,8,56,20,20,1,64,32,2.11241
2.56,8,56,20,20,1,128,16,3.14006
2.56,8,56,20,20,1,128,32,2.63987
2.56,8,56,20,20,2,32,16,1.90295
2.56,8,56,20,20,2,32,32,1.97833
2.56,8,56,20,20,2,64,16,2.02695
2.56,8,56,20,20,2,64,32,2.0562
2.56,8,56,20,20,2,128,16,3.11502
2.56,8,56,20,20,2,128,32,2.65098
2.56,8,56,20,35,0.5,32,16,1.95847
2.56,8,56,20,35,0.5,32,32,1.98803
2.56,8,56,20,35,0.5,64,16,2.05902
2.56,8,56,20,35,0.5,64,32,2.12711
2.56,8,56,20,35,0.5,128,16,3.19382
2.56,8,56,20,35,0.5,128,32,2.70366
2.56,8,56,20,35,1,32,16,1.93867
2.56,8,56,20,35,1,32,32,2.01076
2.56,8,56,20,35,1,64,16,2.05646
2.56,8,56,20,35,1,64,32,2.16877
2.56,8,56,20,35,1,128,16,3.15004
2.56,8,56,20,35,1,128,32,2.67998
2.56,8,56,20,35,2,32,16,2.01128
2.56,8,56,20,35,2,32,32,2.01452
2.56,8,56,20,35,2,64,16,2.06203
2.56,8,56,20,35,2,64,32,2.0863
2.56,8,56,20,35,2,128,16,3.12787
2.56,8,56,20,35,2,128,32,2.61366
2.56,8,56,20,70,0.5,32,16,2.18442
2.56,8,56,20,70,0.5,32,32,2.22076
2.56,8,56,20,70,0.5,64,16,2.21692
2.56,8,56,20,70,0.5,64,32,2.28246
2.56,8,56,20,70,0.5,128,16,3.33274
2.56,8,56,20,70,0.5,128,32,2.88982
2.56,8,56,20,70,1,32,16,2.16957
2.56,8,56,20,70,1,32,32,2.21161
2.56,8,56,20,70,1,64,16,2.27215
2.56,8,56,20,70,1,64,32,2.36428
2.56,8,56,20,70,1,128,16,3.32933
2.56,8,56,20,70,1,128,32,2.95485
2.56,8,56,20,70,2,32,16,2.23327
2.56,8,56,20,70,2,32,32,2.11946
2.56,8,56,20,70,2,64,16,2.27627
2.56,8,56,20,70,2,64,32,2.28916
2.56,8,56,20,70,2,128,16,3.42214
2.56,8,56,20,70,2,128,32,2.87092
2.56,8,56,35,10,0.5,32,16,1.92968
2.56,8,56,35,10,0.5,32,32,2.06822
2.56,8,56,35,10,0.5,64,16,2.05859
2.56,8,56,35,10,0.5,64,32,2.07837
2.56,8,56,35,10,0.5,128,16,3.09777
2.56,8,56,35,10,0.5,128,32,2.66464
2.56,8,56,35,10,1,32,16,1.89872
2.56,8,56,35,10,1,32,32,2.00493
2.56,8,56,35,10,1,64,16,2.09637
2.56,8,56,35,10,1,64,32,2.07573
2.56,8,56,35,10,1,128,16,3.14829
2.56,8,56,35,10,1,128,32,2.63894
2.56,8,56,35,10,2,32,16,1.9042
2.56,8,56,35,10,2,32,32,1.98947
2.56,8,56,35,10,2,64,16,2.03016
2.56,8,56,35,10,2,64,32,2.07129
2.56,8,56,35,10,2,128,16,3.09882
2.56,8,56,35,10,2,128,32,2.57292
2.56,8,56,35,20,0.5,32,16,2.06711
2.56,8,56,35,20,0.5,32,32,2.02096
2.56,8,56,35,20,0.5,64,16,2.10764
2.56,8,56,35,20,0.5,64,32,2.13595
2.56,8,56,35,20,0.5,128,16,3.11978
2.56,8,56,35,20,0.5,128,32,2.69941
2.56,8,56,35,20,1,32,16,1.94828
2.56,8,56,35,20,1,32,32,2.04202
2.56,8,56,35,20,1,64,16,2.0604
2.56,8,56,35,20,1,64,32,2.10419
2.56,8,56,35,20,1,128,16,3.16995
2.56,8,56,35,20,1,128,32,2.67818
2.56,8,56,35,20,2,32,16,1.93639
2.56,8,56,35,20,2,32,32,2.00382
2.56,8,56,35,20,2,64,16,2.05274
2.56,8,56,35,20,2,64,32,2.10776
2.56,8,56,35,20,2,128,16,3.06977
2.56,8,56,35,20,2,128,32,2.60758
2.56,8,56,35,35,0.5,32,16,2.18277
2.56,8,56,35,35,0.5,32,32,2.264
2.56,8,56,35,35,0.5,64,16,2.31805
2.56,8,56,35,35,0.5,64,32,2.38421
2.56,8,56,35,35,0.5,128,16,3.4032
2.56,8,56,35,35,0.5,128,32,2.9151
2.56,8,56,35,35,1,32,16,2.1763
2.56,8,56,35,35,1,32,32,2.24344
2.56,8,56,35,35,1,64,16,2.3291
2.56,8,56,35,35,1,64,32,2.35435
2.56,8,56,35,35,1,128,16,3.38157
2.56,8,56,35,35,1,128,32,2.86622
2.56,8,56,35,35,2,32,16,2.15046
2.56,8,56,35,35,2,32,32,2.17091
2.56,8,56,35,35,2,64,16,2.27902
2.56,8,56,35,35,2,64,32,2.30786
2.56,8,56,35,35,2,128,16,3.37029
2.56,8,56,35,35,2,128,32,2.85194
2.56,8,56,35,70,0.5,32,16,2.33205
2.56,8,56,35,70,0.5,32,32,2.34874
2.56,8,56,35,70,0.5,64,16,2.43261
2.56,8,56,35,70,0.5,64,32,2.47536
2.56,8,56,35,70,0.5,128,16,3.54947
2.56,8,56,35,70,0.5,128,32,3.03156
2.56,8,56,35,70,1,32,16,2.56742
2.56,8,56,35,70,1,32,32,2.52936
2.56,8,56,35,70,1,64,16,2.60855
2.56,8,56,35,70,1,64,32,2.64571
2.56,8,56,35,70,1,128,16,3.68086
2.56,8,56,35,70,1,128,32,3.21494
2.56,8,56,35,70,2,32,16,2.55439
2.56,8,56,35,70,2,32,32,2.56882
2.56,8,56,35,70,2,64,16,2.60933
2.56,8,56,35,70,2,64,32,2.66667
2.56,8,56,35,70,2,128,16,3.73026
2.56,8,56,35,70,2,128,32,3.20491
2.56,8,56,70,10,0.5,32,16,1.98508
2.56,8,56,70,10,0.5,32,32,2.03039
2.56,8,56,70,10,0.5,64,16,2.15287
2.56,8,56,70,10,0.5,64,32,2.166
2.56,8,56,70,10,0.5,128,16,3.13561
2.56,8,56,70,10,0.5,128,32,2.64593
2.56,8,56,70,10,1,32,16,1.99466
2.56,8,56,70,10,1,32,32,1.99569
2.56,8,56,70,10,1,64,16,2.12183
2.56,8,56,70,10,1,64,32,2.07871
2.56,8,56,70,10,1,128,16,3.10145
2.56,8,56,70,10,1,128,32,2.60383
2.56,8,56,70,10,2,32,16,1.93857
2.56,8,56,70,10,2,32,32,1.94262
2.56,8,56,70,10,2,64,16,2.03059
2.56,8,56,70,10,2,64,32,2.0606
2.56,8,56,70,10,2,128,16,3.13881
2.56,8,56,70,10,2,128,32,2.62162
2.56,8,56,70,20,0.5,32,16,2.34027
2.56,8,56,70,20,0.5,32,32,2.41487
2.56,8,56,70,20,0.5,64,16,2.53507
2.56,8,56,70,20,0.5,64,32,2.56346
2.56,8,56,70,20,0.5,128,16,3.61515
2.56,8,56,70,20,0.5,128,32,3.14145
2.56,8,56,70,20,1,32,16,2.31164
2.56,8,56,70,20,1,32,32,2.3582
2.56,8,56,70,20,1,64,16,2.43828
2.56,8,56,70,20,1,64,32,2.45272
2.56,8,56,70,20,1,128,16,3.49199
2.56,8,56,70,20,1,128,32,2.97604
2.56,8,56,70,20,2,32,16,2.29141
2.56,8,56,70,20,2,32,32,2.3094
2.56,8,56,70,20,2,64,16,2.36875
2.56,8,56,70,20,2,64,32,2.41886
2.56,8,56,70,20,2,128,16,3.5424
2.56,8,56,70,20,2,128,32,3.0037
2.56,8,56,70,35,0.5,32,16,2.64879
2.56,8,56,70,35,0.5,32,32,2.63326
2.56,8,56,70,35,0.5,64,16,2.72031
2.56,8,56,70,35,0.5,64,32,2.74752
2.56,8,56,70,35,0.5,128,16,3.81685
2.56,8,56,70,35,0.5,128,32,3.34627
2.56,8,56,70,35,1,32,16,2.76432
2.56,8,56,70,35,1,32,32,2.83632
2.56,8,56,70,35,1,64,16,2.85153
2.56,8,56,70,35,1,64,32,2.91644
2.56,8,56,70,35,1,128,16,3.9213
2.56,8,56,70,35,1,128,32,3.4539
2.56,8,56,70,35,2,32,16,2.78013
2.56,8,56,70,35,2,32,32,2.8102
2.56,8,56,70,35,2,64,16,2.92707
2.56,8,56,70,35,2,64,32,2.95303
2.56,8,56,70,35,2,128,16,4.04124
2.56,8,56,70,35,2,128,32,3.53155
2.56,8,56,70,70,0.5,32,16,2.80454
2.56,8,56,70,70,0.5,32,32,2.86396
2.56,8,56,70,70,0.5,64,16,2.88867
2.56,8,56,70,70,0.5,64,32,2.96744
2.56,8,56,70,70,0.5,128,16,3.98494
2.56,8,56,70,70,0.5,128,32,3.53231
2.56,8,56,70,70,1,32,16,3.35705
2.56,8,56,70,70,1,32,32,3.28297
2.56,8,56,70,70,1,64,16,3.3981
2.56,8,56,70,70,1,64,32,3.4415
2.56,8,56,70,70,1,128,16,4.43916
2.56,8,56,70,70,1,128,32,3.95169
2.56,8,56,70,70,2,32,16,3.38707
2.56,8,56,70,70,2,32,32,3.43063
2.56,8,56,70,70,2,64,16,3.51016
2.56,8,56,70,70,2,64,32,3.55199
2.56,8,56,70,70,2,128,16,4.55232
2.56,8,56,70,70,2,128,32,4.07999
2.56,16,8,10,10,0.5,32,16,1.83674
2.56,16,8,10,10,0.5,32,32,1.89441
2.56,16,8,10,10,0.5,64,16,1.97132
2.56,16,8,10,10,0.5,64,32,1.99317
2.56,16,8,10,10,0.5,128,16,3.03158
2.56,16,8,10,10,0.5,128,32,2.53443
2.56,16,8,10,10,1,32,16,1.72886
2.56,16,8,10,10,1,32,32,1.77938
2.56,16,8,10,10,1,64,16,1.87047
2.56,16,8,10,10,1,64,32,1.87432
2.56,16,8,10,10,1,128,16,2.93383
2.56,16,8,10,10,1,128,32,2.45119
2.56,16,8,10,10,2,32,16,1.67661
2.56,16,8,10,10,2,32,32,1.71156
2.56,16,8,10,10,2,64,16,1.78009
2.56,16,8,10,10,2,64,32,1.8324
2.56,16,8,10,10,2,128,16,2.86298
2.56,16,8,10,10,2,128,32,2.36112
2.56,16,8,10,20,0.5,32,16,1.84671
2.56,16,8,10,20,0.5,32,32,1.91956
2.56,16,8,10,20,0.5,64,16,1.98736
2.56,16,8,10,20,0.5,64,32,2.03242
2.56,16,8,10,20,0.5,128,16,3.03392
2.56,16,8,10,20,0.5,128,32,2.55384
2.56,16,8,10,20,1,32,16,1.75646
2.56,16,8,10,20,1,32,32,1.75048
2.56,16,8,10,20,1,64,16,1.85678
2.56,16,8,10,20,1,64,32,1.86814
2.56,16,8,10,20,1,128,16,2.88798
2.56,16,8,10,20,1,128,32,2.43981
2.56,16,8,10,20,2,32,16,1.69263
2.56,16,8,10,20,2,32,32,1.72401
2.56,16,8,10,20,2,64,16,1.81467
2.56,16,8,10,20,2,64,32,1.81907
2.56,16,8,10,20,2,128,16,2.87083
2.56,16,8,10,20,2,128,32,2.37859
2.56,16,8,10,35,0.5,32,16,1.8189
2.56,16,8,10,35,0.5,32,32,1.87368
2.56,16,8,10,35,0.5,64,16,1.96081
2.56,16,8,10,35,0.5,64,32,2.00253
2.56,16,8,10,35,0.5,128,16,2.98805
2.56,16,8,10,35,0.5,128,32,2.49707
2.56,16,8,10,35,1,32,16,1.76827
2.56,16,8,10,35,1,32,32,1.75394
2.56,16,8,10,35,1,64,16,1.8587
2.56,16,8,10,35,1,64,32,1.86115
2.56,16,8,10,35,1,128,16,2.92431
2.56,16,8,10,35,1,128,32,2.43744
2.56,16,8,10,35,2,32,16,1.68317
2.56,16,8,10,35,2,32,32,1.737
2.56,16,8,10,35,2,64,16,1.8253
2.56,16,8,10,35,2,64,32,1.8567
2.56,16,8,10,35,2,128,16,2.89421
2.56,16,8,10,35,2,128,32,2.35753
2.56,16,8,10,70,0.5,32,16,1.83586
2.56,16,8,10,70,0.5,32,32,1.85374
2.56,16,8,10,70,0.5,64,16,1.97669
2.56,16,8,10,70,0.5,64,32,1.99009
2.56,16,8,10,70,0.5,128,16,3.02008
2.56,16,8,10,70,0.5,128,32,2.52231
2.56,16,8,10,70,1,32,16,1.73541
2.56,16,8,10,70,1,32,32,1.76557
2.56,16,8,10,70,1,64,16,1.84302
2.56,16,8,10,70,1,64,32,1.93047
2.56,16,8,10,70,1,128,16,2.91866
2.56,16,8,10,70,1,128,32,2.44277
2.56,16,8,10,70,2,32,16,1.68739
2.56,16,8,10,70,2,32,32,1.73167
2.56,16,8,10,70,2,64,16,1.82848
2.56,16,8,10,70,2,64,32,1.85236
2.56,16,8,10,70,2,128,16,2.85256
2.56,16,8,10,70,2,128,32,2.39373
2.56,16,8,20,10,0.5,32,16,1.85536
2.56,16,8,20,10,0.5,32,32,1.89832
2.56,16,8,20,10,0.5,64,16,1.93668
2.56,16,8,20,10,0.5,64,32,1.97143
2.56,16,8,20,10,0.5,128,16,2.99015
2.56,16,8,20,10,0.5,128,32,2.5324
2.56,16,8,20,10,1,32,16,1.71801
2.56,16,8,20,10,1,32,32,1.7725
2.56,16,8,20,10,1,64,16,1.83214
2.56,16,8,20,10,1,64,32,1.87838
2.56,16,8,20,10,1,128,16,2.92335
2.56,16,8,20,10,1,128,32,2.40775
2.56,16,8,20,10,2,32,16,1.71053
2.56,16,8,20,10,2,32,32,1.72618
2.56,16,8,20,10,2,64,16,1.80959
2.56,16,8,20,10,2,64,32,1.86904
2.56,16,8,20,10,2,128,16,2.85357
2.56,16,8,20,10,2,128,32,2.39176
2.56,16,8,20,20,0.5,32,16,1.86046
2.56,16,8,20,20,0.5,32,32,1.87913
2.56,16,8,20,20,0.5,64,16,1.97596
2.56,16,8,20,20,0.5,64,32,1.9761
2.56,16,8,20,20,0.5,128,16,3.02804
2.56,16,8,20,20,0.5,128,32,2.49761
2.56,16,8,20,20,1,32,16,1.7489
2.56,16,8,20,20,1,32,32,1.7611
2.56,16,8,20,20,1,64,16,1.84095
2.56,16,8,20,20,1,64,32,1.85151
2.56,16,8,20,20,1,128,16,2.93093
2.56,16,8,20,20,1,128,32,2.414
2.56,16,8,20,20,2,32,16,1.68275
2.56,16,8,20,20,2,32,32,1.70313
2.56,16,8,20,20,2,64,16,1.76353
2.56,16,8,20,20,2,64,32,1.85723
2.56,16,8,20,20,2,128,16,2.87446
2.56,16,8,20,20,2,128,32,2.35393
2.56,16,8,20,35,0.5,32,16,1.82765
2.56,16,8,20,35,0.5,32,32,1.89305
2.56,16,8,20,35,0.5,64,16,1.94227
2.56,16,8,20,35,0.5,64,32,1.98253
2.56,16,8,20,35,0.5,128,16,3.02928
2.56,16,8,20,35,0.5,128,32,2.53611
2.56,16,8,20,35,1,32,16,1.73181
2.56,16,8,20,35,1,32,32,1.78551
2.56,16,8,20,35,1,64,16,1.85684
2.56,16,8,20,35,1,64,32,1.89344
2.56,16,8,20,35,1,128,16,2.91367
2.56,16,8,20,35,1,128,32,2.44579
2.56,16,8,20,35,2,32,16,1.71361
2.56,16,8,20,35,2,32,32,1.74811
2.56,16,8,20,35,2,64,16,1.82547
2.56,16,8,20,35,2,64,32,1.82724
2.56,16,8,20,35,2,128,16,2.90559
2.56,16,8,20,35,2,128,32,2.36626
2.56,16,8,20,70,0.5,32,16,1.83486
2.56,16,8,20,70,0.5,32,32,1.86911
2.56,16,8,20,70,0.5,64,16,2.01347
2.56,16,8,20,70,0.5,64,32,1.99954
2.56,16,8,20,70,0.5,128,16,3.01823
2.56,16,8,20,70,0.5,128,32,2.53058
2.56,16,8,20,70,1,32,16,1.75275
2.56,16,8,20,70,1,32,32,1.80395
2.56,16,8,20,70,1,64,16,1.8992
2.56,16,8,20,70,1,64,32,1.93262
2.56,16,8,20,70,1,128,16,2.95854
2.56,16,8,20,70,1,128,32,2.47871
2.56,16,8,20,70,2,32,16,1.75864
2.56,16,8,20,70,2,32,32,1.79186
2.56,16,8,20,70,2,64,16,1.90178
2.56,16,8,20,70,2,64,32,1.9156
2.56,16,8,20,70,2,128,16,2.94627
2.56,16,8,20,70,2,128,32,2.41491
2.56,16,8,35,10,0.5,32,16,1.82336
2.56,16,8,35,10,0.5,32,32,1.88846
2.56,16,8,35,10,0.5,64,16,1.99603
2.56,16,8,35,10,0.5,64,32,1.99393
2.56,16,8,35,10,0.5,128,16,3.00206
2.56,16,8,35,10,0.5,128,32,2.51033
2.56,16,8,35,10,1,32,16,1.74394
2.56,16,8,35,10,1,32,32,1.77988
2.56,16,8,35,10,1,64,16,1.79615
2.56,16,8,35,10,1,64,32,1.88309
2.56,16,8,35,10,1,128,16,2.91558
2.56,16,8,35,10,1,128,32,2.43939
2.56,16,8,35,10,2,32,16,1.68895
2.56,16,8,35,10,2,32,32,1.71122
2.56,16,8,35,10,2,64,16,1.79983
2.56,16,8,35,10,2,64,32,1.85589
2.56,16,8,35,10,2,128,16,2.8719
2.56,16,8,35,10,2,128,32,2.38699
2.56,16,8,35,20,0.5,32,16,1.82005
2.56,16,8,35,20,0.5,32,32,1.89159
2.56,16,8,35,20,0.5,64,16,1.95742
2.56,16,8,35,20,0.5,64,32,1.99302
2.56,16,8,35,20,0.5,128,16,3.02045
2.56,16,8,35,20,0.5,128,32,2.53542
2.56,16,8,35,20,1,32,16,1.7672
2.56,16,8,35,20,1,32,32,1.76526
2.56,16,8,35,20,1,64,16,1.84328
2.56,16,8,35,20,1,64,32,1.87578
2.56,16,8,35,20,1,128,16,2.90569
2.56,16,8,35,20,1,128,32,2.41241
2.56,16,8,35,20,2,32,16,1.6679
2.56,16,8,35,20,2,32,32,1.7324
2.56,16,8,35,20,2,64,16,1.82928
2.56,16,8,35,20,2,64,32,1.8612
2.56,16,8,35,20,2,128,16,2.84455
2.56,16,8,35,20,2,128,32,2.38225
2.56,16,8,35,35,0.5,32,16,1.82515
2.56,16,8,35,35,0.5,32,32,1.90714
2.56,16,8,35,35,0.5,64,16,1.99165
2.56,16,8,35,35,0.5,64,32,2.02437
2.56,16,8,35,35,0.5,128,16,3.02855
2.56,16,8,35,35,0.5,128,32,2.53829
2.56,16,8,35,35,1,32,16,1.74554
2.56,16,8,35,35,1,32,32,1.79228
2.56,16,8,35,35,1,64,16,1.89671
2.56,16,8,35,35,1,64,32,1.94474
2.56,16,8,35,35,1,128,16,2.96879
2.56,16,8,35,35,1,128,32,2.44847
2.56,16,8,35,35,2,32,16,1.73963
2.56,16,8,35,35,2,32,32,1.78724
2.56,16,8,35,35,2,64,16,1.83965
2.56,16,8,35,35,2,64,32,1.87479
2.56,16,8,35,35,2,128,16,2.94219
2.56,16,8,35,35,2,128,32,2.41511
2.56,16,8,35,70,0.5,32,16,2.22228
2.56,16,8,35,70,0.5,32,32,2.2939
2.56,16,8,35,70,0.5,64,16,2.3763
2.56,16,8,35,70,0.5,64,32,2.4176
2.56,16,8,35,70,0.5,128,16,3.42286
2.56,16,8,35,70,0.5,128,32,2.92781
2.56,16,8,35,70,1,32,16,2.32835
2.56,16,8,35,70,1,32,32,2.38131
2.56,16,8,35,70,1,64,16,2.44366
2.56,16,8,35,70,1,64,32,2.46814
2.56,16,8,35,70,1,128,16,3.51866
2.56,16,8,35,70,1,128,32,3.02919
2.56,16,8,35,70,2,32,16,2.35069
2.56,16,8,35,70,2,32,32,2.35218
2.56,16,8,35,70,2,64,16,2.41117
2.56,16,8,35,70,2,64,32,2.48323
2.56,16,8,35,70,2,128,16,3.47473
2.56,16,8,35,70,2,128,32,3.00262
2.56,16,8,70,10,0.5,32,16,1.85196
2.56,16,8,70,10,0.5,32,32,1.93161
2.56,16,8,70,10,0.5,64,16,1.94908
2.56,16,8,70,10,0.5,64,32,1.99534
2.56,16,8,70,10,0.5,128,16,3.02266
2.56,16,8,70,10,0.5,128,32,2.53564
2.56,16,8,70,10,1,32,16,1.75356
2.56,16,8,70,10,1,32,32,1.76964
2.56,16,8,70,10,1,64,16,1.84084
2.56,16,8,70,10,1,64,32,1.89974
2.56,16,8,70,10,1,128,16,2.91757
2.56,16,8,70,10,1,128,32,2.39093
2.56,16,8,70,10,2,32,16,1.68995
2.56,16,8,70,10,2,32,32,1.70986
2.56,16,8,70,10,2,64,16,1.81704
2.56,16,8,70,10,2,64,32,1.85396
2.56,16,8,70,10,2,128,16,2.8891
2.56,16,8,70,10,2,128,32,2.39607
